"BushJob1.htm | Question 0"
"ABC News/Washington Post Poll. April 17-21, 2013. N=1,000 adults nationwide. Margin of error ± 3.5.        "
"Thinking back to when George W. Bush was in office, would you say you approve or disapprove of the way Bush handled his job as president?"
manually enter poll

highest lowest approval rows
['', 'Highest approval:']
['', '10/8-9/01', '92', '6', '1', '', '']
['.']
['', 'Lowest approval:']
['', '10/8-11/08', '23', '73', '4', '', '']





"BushJob1.htm | Question 1"
"CNN/Opinion Research Corporation Poll . Jan. 12-15, 2009. N=1,245 adults nationwide. MoE ± 3."
"Do you approve or disapprove of the way George W. Bush is handling his job as president?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""10/29-31/04""",48,47,5,2014,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/22-24/04""",51,46,3,1538,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/14-16/04""",51,47,2,1013,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/11-14/04""",48,49,3,,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/9-10/04""",47,49,4,1015,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/1-3/04""",50,48,2,1016,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""9/24-26/04""",54,44,2,1006,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""9/13-15/04""",52,45,3,1022,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""9/3-5/04""",52,46,2,1018,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""8/23-25/04""",49,47,4,1004,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""8/9-11/04""",51,46,3,1017,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/30 - 8/1/04""",48,49,3,1518,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/30-31/04""",47,49,4,1011,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/19-21/04""",49,47,4,1005,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/8-11/04""",47,49,4,1005,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""6/21-23/04""",48,49,3,1005,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""6/3-6/04""",49,49,2,1000,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""5/21-23/04""",47,49,4,1002,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""5/7-9/04""",46,51,3,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""5/2-4/04""",49,48,3,1000,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""4/16-18/04""",52,45,3,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""4/5-8/04""",52,45,3,1014,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""3/26-28/04""",53,44,3,1001,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""3/8-11/04""",50,47,3,1005,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""3/5-7/04""",49,48,3,1005,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""2/16-17/04""",51,46,3,1006,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""2/9-12/04""",51,46,3,1002,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""2/6-8/04""",52,44,4,1008,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""1/29 - 2/1/04""",49,48,3,1001,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""1/12-15/04""",53,44,3,1004,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""1/9-11/04""",59,38,3,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""1/2-5/04""",60,35,5,1029,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""12/15-16/03""",63,34,3,1000,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""12/11-14/03""",56,41,3,1011,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""12/5-7/03""",55,43,2,1083,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""11/14-16/03""",50,47,3,1004,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""11/10-12/03""",51,45,4,1004,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""11/3-5/03""",54,43,3,1007,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/24-26/03""",53,42,5,1006,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/10-12/03""",56,40,4,1004,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/6-8/03""",55,42,3,1017,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""9/19-21/03""",50,47,3,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""9/8-10/03""",52,43,5,1025,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""8/25-26/03""",59,37,4,1009,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""8/4-6/03""",60,36,4,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/25-27/03""",58,38,4,1006,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/18-20/03""",59,38,3,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""7/7-9/03""",62,34,4,1006,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""6/27-29/03""",61,36,3,1003,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""6/12-15/03""",63,33,4,1006,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""6/9-10/03""",62,34,4,1029,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""5/30 - 6/1/03""",64,32,4,1019,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""5/19-21/03""",66,30,4,1014,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""5/5-7/03""",69,28,3,1005,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""4/22-23/03""",70,26,4,1001,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""4/14-16/03""",71,24,5,1011,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""4/7-9/03""",69,26,5,1018,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""4/5-6/03""",70,27,3,1009,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
